cofips	deaths	births	low_weight	black	hispanic	others	gini	affluence	disadvantaged	stability	safety
48219	2	336	33	3.394083	37.211657	1.545166	0.45482	-0.44324	0.68968	0.06902	0.06208
48221	5	514	38	0.063260	6.987835	2.428224	0.42533	0.88970	-0.79887	0.31079	0.44074
48223	2	488	36	7.424906	9.261577	2.036921	0.47034	-0.21741	-0.25292	-0.56937	0.22949
48225	1	263	29	27.867155	7.586802	0.810869	0.47205	-0.70644	0.49137	0.01096	-0.10815
48227	4	448	42	3.910548	37.559104	1.469058	0.46405	-0.41292	0.53082	-0.90682	0.37556
48229	0	54	4	0.209330	75.448565	1.285885	0.45783	-1.76837	2.51872	1.67105	-0.76291
48231	7	1171	79	9.208053	8.187112	2.748185	0.43474	0.09194	-0.02570	-0.48338	0.34823
48233	3	311	25	2.125162	14.465356	3.286247	0.40991	-0.18637	-0.43381	0.22872	-0.10307
48235	0	13	0	0.508187	24.675325	0.790514	0.46627	0.57054	-1.20721	0.45120	-0.34292
48237	2	95	7	6.105215	7.919662	1.323748	0.44562	-0.60738	-0.57638	-0.26153	-0.30779
48239	0	203	11	7.574178	25.071225	1.160448	0.44170	-0.28933	-0.15260	0.19769	0.23431
48241	7	500	50	17.809797	3.957421	1.718908	0.47792	-0.77461	0.58373	1.03531	-0.09378
48243	0	13	1	0.543725	35.478024	1.903036	0.47688	1.25087	-0.43492	-0.53728	-0.78437
48245	25	3540	320	33.441645	10.578811	4.142812	0.47091	0.17116	0.95608	-1.04094	-0.20516
48247	1	77	8	0.246165	90.626775	0.189358	0.49704	-1.19576	1.28014	0.32180	-1.00128
48249	4	582	68	0.460255	75.919239	0.767940	0.45467	-1.03144	0.96705	0.66859	0.03046
48251	14	1946	135	2.196182	12.005268	2.545520	0.39359	0.11333	-0.64430	0.16989	-0.47705
48253	2	179	14	11.229252	21.096945	1.424104	0.46170	-0.81728	0.20522	-0.34762	-0.88638
48255	0	174	14	10.436359	47.708145	1.178299	0.47712	-0.73870	0.77836	0.15465	-0.52312
48257	7	1180	102	10.044452	11.122797	2.549325	0.41140	0.17922	-0.36053	0.22389	-0.40983
48259	1	309	24	0.067388	17.727330	1.132966	0.46189	2.09051	-0.89226	-0.21713	-0.68789
48261	0	8	0	0.000000	85.990338	0.000000	0.56598	0.25422	0.05702	-1.54630	0.34246
48263	0	6	0	1.164144	10.244470	0.000000	0.45399	0.41272	-1.18061	0.63795	-1.27971
48265	4	514	41	1.605846	19.164777	1.562321	0.46972	0.62002	-0.40466	-0.37194	0.34821
48267	0	53	4	0.492390	20.971352	1.007162	0.47858	-0.13918	-0.33713	0.13638	-0.01915
48269	0	3	0	0.000000	6.179775	0.842697	0.35709	-0.46526	-1.55493	-1.76069	-0.98480
48271	0	42	4	0.887837	50.103581	1.864457	0.49275	0.05156	0.76041	0.46142	-1.24032
48273	7	500	40	3.575391	65.564677	2.437478	0.47387	-0.15139	1.99572	-1.63760	-0.58429
48275	0	44	4	7.077357	25.534917	1.340230	0.44448	-0.64059	0.50381	0.09244	-0.12403
48277	4	661	64	12.853873	3.536155	2.802120	0.47397	-0.25107	0.41437	-1.28297	0.74308
48279	2	234	20	4.813380	43.714732	0.550683	0.49435	-0.58100	0.28773	0.11464	0.04851
48281	3	242	16	3.079608	15.054611	2.195699	0.44277	-0.00299	-0.30850	-0.34127	0.95976
48283	0	93	6	3.358336	77.292874	1.039891	0.49929	-1.79842	1.84164	0.97797	-0.84416
48285	1	249	18	6.762103	11.410724	1.103592	0.47229	-0.46067	-0.56200	0.88936	-0.55330
48287	1	230	12	12.441719	18.266590	0.779204	0.45442	-0.16572	-0.93809	0.74496	0.25681
48289	2	192	16	9.957613	7.864363	1.010760	0.47850	-0.29741	-0.24251	0.98242	0.12987
48291	7	1072	83	12.569490	10.920261	1.821707	0.41857	-0.77135	0.30593	0.67671	-0.22637
48293	2	330	24	19.182804	12.979003	1.337808	0.44750	-0.56136	0.48603	0.10665	1.17204
48295	0	43	2	0.163559	19.201832	2.616945	0.42343	0.09205	-0.38107	0.05476	-0.96376
48297	0	130	8	2.469738	37.947843	1.470469	0.49048	-0.29688	-0.12230	1.05671	-0.62189
48299	0	162	8	0.129078	5.139639	1.044356	0.48006	0.75604	-1.24948	0.21671	-0.46678
48301	0	1	0	0.000000	17.910448	0.000000	0.37436	0.75243	-2.53648	1.38137	-1.37028
48303	27	3955	416	7.645449	27.436240	2.439125	0.47792	0.57995	0.29244	-1.98622	0.33718
48305	0	92	10	2.595420	44.320611	1.038168	0.47620	-0.23104	0.39592	0.11491	-0.63702
48307	1	108	9	1.267520	26.630104	1.011578	0.49091	-0.57628	0.46074	-0.34230	-0.47903
48309	29	3392	267	14.959933	17.928783	2.383885	0.47440	0.23944	0.47891	-1.90084	0.70185
48311	0	5	0	0.470035	34.430082	0.822562	0.54477	0.46078	-0.86600	1.67448	-1.21435
48313	1	150	16	23.299845	15.795981	1.197836	0.45291	-0.88059	0.40985	0.02235	-0.25629
48315	1	135	9	23.955763	1.398410	2.860799	0.47158	-0.91981	0.85282	1.16717	0.64360
48317	1	68	4	1.664560	41.487568	0.611041	0.48230	-0.24869	0.22425	0.67111	-0.21355
48319	0	33	3	0.214018	21.214553	1.150348	0.53452	0.63934	-0.99966	0.69889	-0.98021
48321	4	552	43	12.558948	31.301209	3.627789	0.45465	-0.30364	0.59351	-0.49763	0.41709
48323	6	1054	89	0.054972	95.329513	1.437723	0.50213	-1.81976	3.36944	0.02163	-0.48905
48325	3	559	44	1.936190	45.491553	2.058315	0.41899	-0.37829	-0.02779	0.81726	-0.73042
48327	0	17	2	0.508475	32.627119	1.101695	0.52542	-0.11821	0.41731	0.14615	-0.92703
48329	9	1837	162	6.957219	28.926204	2.176555	0.46849	1.10543	-0.06146	-0.81826	0.94867
48331	4	364	34	10.429903	18.982589	1.691559	0.47658	-0.48295	-0.14591	-0.02194	0.47881
48333	0	43	1	0.795962	12.483013	0.562997	0.46776	0.08343	-0.33723	0.68113	-1.08194
48335	1	93	7	12.559291	31.326047	1.113632	0.54243	-0.82955	0.41612	-0.64878	-0.45445
48337	1	258	19	0.240624	5.492494	1.626824	0.46791	-0.37235	-0.32930	0.39109	-0.42575
48339	31	5165	399	3.369666	12.617440	2.796765	0.45758	1.68607	-0.62612	-0.32163	-0.47157
48341	3	402	31	0.342925	47.393271	2.340838	0.43183	-0.83783	-0.26195	-0.82615	-0.05724
48343	2	144	19	24.149295	3.456468	2.023299	0.46461	-0.68566	0.48770	0.36283	1.47094
48345	0	19	1	3.225806	13.534362	1.192146	0.48714	-0.12324	-0.53827	0.17529	-0.82064
48347	7	906	77	16.385994	11.316994	2.070841	0.50146	0.18252	1.13613	-1.23862	0.23661
48349	7	697	56	16.073486	15.889549	2.207251	0.45990	-0.54687	0.56698	-0.38335	0.99220
48351	2	152	14	20.760350	3.708864	1.307059	0.44057	-1.50835	1.02646	1.71112	-0.47241
48353	2	220	24	3.885584	27.901531	1.670675	0.46583	-0.51404	1.02317	-0.77329	-0.22282
48355	34	5054	443	4.036729	55.713625	2.584132	0.46248	0.22427	0.89526	-1.59262	0.64831
48357	1	167	11	0.000000	31.689984	1.721075	0.41735	-0.22388	-0.64984	-0.24125	1.48187
48359	0	21	2	1.693364	12.814645	2.059497	0.43308	-0.27185	0.07318	-1.15623	-0.68081
48361	6	1116	102	8.562248	3.504931	2.109079	0.42807	-0.18504	0.42033	0.39950	-0.13144
48363	3	346	25	2.112780	13.224303	2.268186	0.43043	-0.62292	0.01697	-0.36792	0.46597
48365	4	323	23	17.911760	3.225523	1.371067	0.43597	-0.44256	-0.03202	1.15072	0.33981
48367	7	1178	84	1.730041	6.964235	1.985423	0.41719	0.74119	-0.85080	0.29063	-0.56972
48369	2	171	13	1.138179	49.830272	0.559105	0.45586	-0.57258	-0.26172	-0.17641	-0.06294
48371	2	203	14	4.164436	61.086323	1.404010	0.42083	-0.98010	0.60137	-0.04216	-0.00327
48373	4	520	42	12.561690	9.651618	3.196946	0.46022	-0.59698	0.35049	0.65113	0.18103
48375	26	2224	223	9.272894	28.183291	4.864989	0.47132	-0.67645	0.83076	-1.93659	2.38482
48377	0	157	13	0.136911	84.761774	0.848850	0.46984	-1.55609	3.13774	-0.15829	-0.86022
48379	1	111	12	3.446767	4.562862	2.057118	0.41494	-0.47828	-0.07108	0.15777	0.63929
48381	10	1345	104	1.299946	10.275903	2.703428	0.43189	1.40687	-0.80794	-1.02220	-0.06308
48383	0	49	3	2.796152	49.669272	1.503307	0.37102	-0.97710	-0.72956	1.18014	-0.35203
48385	0	33	1	0.098457	21.627831	1.969150	0.45998	-0.42007	-0.28713	0.54248	-0.32472
48387	1	159	17	16.969401	5.106888	2.074892	0.45769	-1.02308	0.12892	0.28208	-0.05640
48389	1	212	13	2.344523	73.593667	1.644211	0.48178	-1.71067	2.35598	0.54368	-0.21037
48391	0	98	5	6.911088	44.685743	1.277466	0.46501	-0.61857	-0.00088	0.29277	-0.56376
48393	0	5	1	0.563698	1.352875	0.676437	0.38546	1.09911	-1.63274	-0.31723	-0.76002
48395	1	232	20	24.131250	14.562500	1.256250	0.47087	-0.61361	0.76134	0.09705	-0.11634
48397	4	786	64	3.166202	11.130455	2.927112	0.41907	2.85500	-1.35579	-0.42636	-0.05013
48399	1	151	14	1.157025	29.404089	2.018269	0.44315	-0.71305	0.00780	-0.07772	0.24269
48401	6	599	56	19.110445	8.304484	1.443891	0.47399	-0.45322	-0.07312	0.71559	-0.50237
48403	1	98	7	10.316172	1.604738	1.079377	0.47272	-0.70997	0.08879	1.86639	-0.23333
48405	0	110	11	28.448469	2.962218	1.017214	0.49686	-0.60238	0.67312	1.47221	-0.22347
48407	1	263	15	12.685427	4.486200	1.977884	0.45940	-0.58744	0.33342	1.54778	0.11661
48409	8	1119	102	2.807650	49.401233	1.939289	0.45579	-0.33276	0.55313	-0.82567	-0.10970
48411	1	69	5	2.247009	21.661817	2.489492	0.45010	-0.23726	-0.39076	-0.12123	-0.87234
48413	0	41	2	1.635434	43.611584	0.783646	0.47096	0.14266	-0.32645	0.64617	-0.30567
48415	2	236	29	5.256402	27.822260	1.534136	0.45849	-0.42693	0.02297	-0.39288	-0.19613
48417	0	36	1	0.121139	8.237432	0.696548	0.45854	0.08201	-0.80337	0.29923	-0.84005
48419	3	403	38	19.687599	9.479068	1.260704	0.47889	-0.60942	0.65779	1.12199	-0.02216
48421	0	49	2	0.313873	27.966102	0.910232	0.46946	0.34556	-0.43904	-0.12056	-0.40418
48423	19	2872	237	18.955846	11.101508	1.951851	0.45778	0.61905	0.01783	-0.86759	0.87583
48425	1	89	4	0.146864	13.555588	1.028051	0.41934	0.30471	-0.74748	0.03618	-0.33074
48427	4	1523	103	0.016792	98.104372	0.298524	0.51669	-2.20133	5.86199	1.04162	-0.81004
48429	1	132	10	3.307835	14.172007	2.191441	0.43818	-0.54499	-0.02439	-0.18738	-0.17363
48431	0	9	1	0.000000	31.299354	0.287150	0.45592	0.00333	-0.92132	0.84791	-0.97947
48433	0	18	1	3.721205	11.990549	1.890136	0.47093	-0.33546	0.02989	0.78407	-0.57491
48435	1	64	4	0.122639	51.729213	0.662252	0.47152	-0.32178	-0.18388	0.34967	-0.05460
48437	1	132	16	6.349964	35.366436	0.525185	0.43351	-0.16161	0.59536	-0.68512	-0.01088
48439	205	27528	2159	12.477847	19.729930	5.875874	0.43481	1.47975	-0.36215	-2.20157	0.35611
48441	17	2032	184	6.341907	17.541780	3.417486	0.45164	0.37959	0.39732	-1.89754	0.10175
48443	0	6	0	0.000000	51.341351	1.295097	0.47693	-0.16136	0.83955	0.75636	-1.12898
48445	1	199	20	4.560771	43.985581	1.935585	0.48165	-0.85103	0.74309	-0.31551	-0.39571
48447	0	11	0	0.000000	7.837838	1.135135	0.49779	0.16405	-0.30411	0.44591	-1.37028
48449	4	525	42	10.423928	28.401736	1.223416	0.47203	-0.48763	0.34628	-0.57077	1.06211
48451	13	1563	132	4.239977	30.645130	2.100760	0.45859	0.06454	0.49776	-1.63591	0.34672
48453	88	14790	1091	8.884498	28.205299	6.536785	0.46744	2.72296	-0.52640	-3.23741	0.01382
48455	2	157	17	12.286813	4.071413	1.531316	0.47815	-0.80487	0.62751	1.01505	0.26441
48457	2	220	21	11.772316	3.646208	1.341574	0.44971	-0.82927	-0.04588	0.96144	-0.67995
48459	2	488	34	9.988382	3.785668	1.646312	0.45254	-0.59848	-0.02554	0.76530	0.01989
48461	0	44	4	1.645123	42.450059	1.498237	0.43924	-0.62595	0.02984	0.45563	-0.60878
48463	6	465	41	0.227571	66.118954	1.087711	0.46715	-0.81524	1.16970	-0.02511	-0.35639
48465	4	902	67	1.344302	75.749064	1.192706	0.46156	-0.89916	1.63026	-0.74873	-0.83988
48467	2	606	46	2.609057	6.734524	2.255920	0.44471	-0.39033	-0.33981	0.65508	-0.58883
48469	7	1349	108	6.197079	39.216059	1.681572	0.44514	0.23925	-0.06756	-1.04167	0.58517
48471	4	640	50	23.870592	14.022475	2.006218	0.46363	-0.07793	0.42299	-1.71352	-0.30433
48473	3	527	36	28.956311	19.425650	1.558338	0.43975	0.15717	0.91247	-0.34760	-0.16562
48475	1	157	11	4.335869	42.405353	1.466679	0.47865	-0.51135	0.64935	0.34999	0.07876
48477	2	398	44	17.900767	8.968492	2.410035	0.44995	0.13584	-0.33660	-0.19614	0.97607
48479	33	6240	432	0.186415	94.396661	0.622938	0.49072	-0.95545	2.29321	-0.63717	0.14877
48481	4	671	57	14.611052	31.225114	0.959017	0.44801	-0.26674	0.11999	-0.25982	0.27654
48483	1	55	6	2.195307	12.395912	2.024981	0.43335	-0.37644	-0.86132	0.06742	0.03966
48485	16	1929	154	9.825009	12.131638	4.827440	0.43482	0.08314	0.07504	-1.93947	0.50970
48487	1	224	16	8.176615	20.461979	2.630144	0.47718	-0.09298	-0.34387	-1.11968	0.76578
48489	3	403	23	2.111343	86.111941	0.542775	0.48689	-1.66850	3.02157	0.83859	-0.81515
48491	25	4966	354	4.853841	17.206671	4.447787	0.36265	2.47877	-1.14025	-1.54788	-0.23829
48493	3	425	39	0.999753	36.481733	1.727968	0.42704	-0.02765	-0.51755	1.20018	-0.74504
48495	0	106	11	1.979646	44.026209	0.808588	0.43246	-1.05006	1.08584	0.68814	0.37218
48497	6	676	49	0.823889	10.759740	2.115057	0.40055	-0.04208	-0.80295	0.48256	-0.78507
48499	2	473	35	6.152046	5.379299	1.741402	0.45380	-0.19258	0.12798	0.32476	0.56114
48501	1	114	17	0.518984	45.916416	0.682874	0.46627	-0.60074	0.51212	0.86849	-0.19734
48503	3	238	17	1.164800	10.499916	1.978487	0.45812	-0.30905	0.00238	-0.26557	-0.30735
48505	2	290	23	0.000000	84.936792	0.311936	0.46341	-1.53495	2.64830	1.66625	-0.71731
48507	0	196	15	0.853448	91.387931	0.327586	0.49655	-1.64121	4.92983	0.57109	-0.85486
49001	0	116	5	0.199833	5.895087	3.313905	0.43206	-0.62311	-0.70854	0.12410	0.54670
49003	3	807	52	0.182477	6.365657	2.482162	0.34508	0.05577	-0.68724	0.09508	-0.24520
49005	9	2234	150	0.257137	6.382467	3.434693	0.41538	0.62633	-0.47181	-1.94299	-0.00593
49007	1	299	32	0.200764	10.390755	3.163255	0.41227	-0.46275	0.38849	0.12514	0.99386
49009	0	9	0	0.651466	6.948969	1.085776	0.38458	-0.51470	-0.27095	0.48999	1.46421
49011	22	5180	378	1.032662	5.347415	3.907211	0.37368	1.39258	-0.70042	-0.56599	0.52115
49013	2	282	24	0.013917	3.166098	7.327256	0.41375	-0.88892	0.99935	1.11667	0.40989
49015	2	157	10	0.110497	4.631676	2.578269	0.36788	-0.72198	-0.01886	1.24036	-0.83713
49017	1	68	7	0.316790	1.858501	2.492080	0.35275	-0.21952	-0.55063	0.58121	-0.81024
49019	1	109	5	0.082499	5.468474	5.539187	0.43031	0.22899	0.88366	-0.15737	0.85147
49021	6	757	58	0.213150	4.040972	4.147547	0.42073	-0.19691	0.11134	-1.77381	0.64957
49023	2	159	14	0.364166	2.682690	1.723719	0.37584	-0.92697	-0.00888	0.18411	0.19616
49025	1	77	6	0.165399	3.010255	2.315581	0.37771	-0.11136	-0.73593	0.33842	0.53082
49027	2	182	11	0.016123	7.150343	2.353890	0.38401	-0.42874	-0.00662	0.49174	0.11315
49029	1	102	7	0.028054	1.585075	1.402721	0.37334	0.87233	-1.09616	0.66334	-0.72388
49031	0	13	2	0.139373	3.484321	0.975610	0.39770	-0.62890	0.38621	1.23447	-0.79648
49033	1	31	4	0.000000	1.631820	0.713921	0.40220	0.55015	-0.76028	1.21923	-0.19617
49035	90	18033	1284	0.866664	11.825639	6.386557	0.41074	1.23057	-0.51281	-1.32876	0.63510
49037	2	248	18	0.104073	3.136058	57.288559	0.46514	-0.85076	3.26687	1.21497	-0.49055
49039	1	380	30	0.355841	6.739006	2.359092	0.41034	-0.59015	0.16954	-0.36037	0.34606
49041	3	330	28	0.323745	2.526271	2.356438	0.39204	-0.59180	-0.02415	0.34337	0.07518
49043	3	498	49	0.376648	7.949960	2.172451	0.46606	3.49978	-1.18917	-1.30373	-0.44108
49045	5	1016	72	1.099791	10.322818	3.471216	0.34134	-0.10887	-0.49073	-0.98883	0.02542
49047	3	498	37	0.007929	3.980336	10.549477	0.40462	-0.72177	0.69769	0.25905	0.94379
49049	53	10313	621	0.253164	6.819958	3.587167	0.39674	1.02594	-0.57575	-1.89415	0.67881
49051	1	366	24	0.065725	5.290831	1.800854	0.40490	0.95507	-0.86852	-0.52097	-1.02041
49053	12	1992	125	0.111783	5.035748	3.489608	0.40832	-0.03692	-0.39911	-1.18005	-0.19316
49055	0	36	3	0.318852	1.474691	1.434835	0.44770	0.03930	-0.66158	0.43250	-1.08586
49057	23	4003	329	1.150952	12.705245	3.403500	0.40205	0.49414	-0.10838	-0.76071	1.38271
50001	2	336	22	0.580975	1.059098	2.407294	0.41047	1.18475	-0.44488	-0.03042	-0.63782
50003	1	347	19	0.259502	0.981240	1.700276	0.44593	1.04304	-0.04089	-0.27396	-0.23954
50005	1	292	24	0.175072	0.663255	2.296142	0.41498	0.24185	0.66366	-0.05871	-0.63308
50007	9	1548	115	0.889671	1.125052	3.547769	0.41344	2.56330	-0.45264	-1.36836	0.00555
50009	0	55	3	0.123858	0.309645	3.266760	0.38815	-0.99783	0.60913	0.80338	-1.30913
50011	5	576	43	0.334676	0.493207	3.397406	0.37685	0.17198	-0.16553	0.09736	-0.62778
50013	1	69	8	0.057963	0.275322	2.492392	0.42407	1.11521	-0.67973	0.56200	-0.08710
50015	2	255	18	0.262558	0.581070	2.827874	0.44058	1.20597	-0.17740	-0.52298	0.48656
50017	3	259	21	0.230284	0.612910	1.707645	0.39896	0.59828	-0.28715	0.68345	-0.83802
50019	0	284	13	0.262587	0.532785	2.618259	0.42216	-0.23806	0.75622	0.16474	-0.43067
50021	4	595	41	0.326498	0.716088	1.388013	0.42335	0.48651	0.07653	-0.35241	-0.69068
50023	3	599	41	0.480711	1.085477	2.381157	0.41481	1.56863	-0.24704	-0.64174	-0.67590
50025	1	430	20	0.425185	1.212231	2.248055	0.43180	1.12377	-0.07582	-0.64012	-0.50879
50027	3	515	37	0.268209	0.687938	1.846111	0.43729	1.44696	-0.58125	-0.27883	-1.04052
51001	4	486	44	31.296175	5.409216	1.245268	0.45605	-0.52305	0.55627	0.42608	0.39506
51003	5	965	71	9.616841	2.601090	4.145843	0.45381	3.56374	-1.01830	-1.46343	1.32225
51005	3	180	18	2.537521	0.131518	0.951570	0.42674	-0.15637	-0.62047	1.47898	-0.21443
51007	1	136	10	28.438596	0.043860	1.105263	0.40812	-0.33774	-1.00085	1.10175	0.10742
51009	1	333	22	19.266947	1.398382	2.094438	0.40704	-0.33510	-0.26003	0.50438	0.27026
51011	1	154	9	22.758117	0.284568	1.247720	0.44200	-0.48356	-0.28763	1.03102	-0.87259
51013	10	2698	178	9.154777	18.586140	11.718474	0.42015	5.22396	-1.23487	-3.81747	1.06421
51015	5	699	57	3.593690	0.771165	1.068353	0.38894	0.14203	-1.19883	0.75282	0.01147
51017	0	37	3	5.744849	1.564976	0.515055	0.49753	-0.07228	-1.18441	0.59029	-0.90262
51019	2	610	49	5.916748	0.397542	2.199732	0.41286	0.74054	-1.26084	1.06263	-0.38893
51021	0	53	5	4.584486	0.407510	0.451172	0.47079	-0.51655	-0.65296	1.88416	-1.09319
51023	2	305	19	3.666055	0.393494	1.291973	0.39576	0.87088	-1.42632	0.98792	0.18851
51025	3	193	20	56.409143	0.971823	1.069548	0.45005	-0.71857	0.59294	0.63424	-0.72891
51027	2	260	17	2.268515	0.630143	0.507821	0.47288	-1.18702	1.00625	2.46014	1.27287
51029	3	159	16	39.397043	0.409652	1.177751	0.42262	-1.07253	0.67765	0.58550	-0.23012
51031	5	585	47	14.620776	0.882963	1.609303	0.39740	-0.10097	-0.56207	0.71288	0.00410
51033	2	319	31	34.505673	1.206998	2.427558	0.39059	-0.18702	-0.50224	0.96799	0.45992
51035	2	302	19	0.673619	1.241238	1.227560	0.44662	-0.93292	-0.18918	1.46200	0.34704
51036	1	64	8	55.414381	0.274329	8.850707	0.39694	-0.24171	-0.46980	1.85394	-0.90148
51037	0	160	13	33.827774	1.018281	0.288647	0.44766	-0.88524	0.08868	1.01119	-0.40599
51041	27	3476	293	17.576557	2.717552	4.388945	0.37272	2.32071	-1.00995	-0.22227	1.97598
51043	0	123	5	6.749921	1.557066	1.185583	0.40118	1.54730	-1.21117	-0.31221	-0.70579
51045	0	57	2	0.255353	0.353565	0.648203	0.37860	-0.53313	-1.05671	1.21313	0.05925
51047	3	545	43	17.042204	3.041270	2.842800	0.39554	0.47892	-0.58332	-1.09897	1.42638
51049	0	104	14	37.251858	1.818787	1.153377	0.40148	-0.74715	-0.35659	0.69300	1.08299
51051	1	162	12	0.304971	0.390363	0.725831	0.45557	-1.60096	1.05415	2.04693	-0.64268
51053	1	252	28	33.277626	1.247300	0.986426	0.40173	-0.07846	-0.42017	0.69575	0.12712
51057	1	107	12	39.553509	0.200220	2.813094	0.39576	0.07578	-0.45439	0.46773	2.61199
51059	64	14492	985	8.275440	11.019552	16.416825	0.39240	5.06917	-1.32405	-1.31320	-0.58479
51061	3	756	51	8.192024	2.051180	2.653294	0.42132	2.44776	-1.24875	-0.41399	-0.40234
51063	0	151	9	1.333429	1.391091	1.499207	0.41214	-0.63631	-0.67491	1.07224	-0.22211
51065	2	300	23	18.691076	0.977702	1.471542	0.37192	0.99884	-1.01037	0.28775	-1.06703
51067	4	542	44	9.427738	1.032018	1.300596	0.43859	0.01696	-0.74069	0.90388	0.47481
51069	6	757	56	2.636424	1.699066	1.859515	0.37462	0.66703	-1.10911	0.09443	0.04802
51071	1	205	11	1.560905	0.822477	1.062616	0.43064	-0.31493	-0.42925	0.93759	-0.10407
51073	1	423	35	9.600345	1.851639	3.142611	0.37937	0.57414	-0.82116	0.54534	-0.26095
51075	1	208	13	25.831703	0.474411	1.174168	0.45902	2.31088	-1.31282	0.76006	-1.07953
51077	3	160	11	6.881732	1.780432	0.926494	0.47612	-0.95022	-0.60866	1.31484	-0.54806
51079	1	268	16	6.127001	1.587510	2.040147	0.33822	0.50810	-1.01670	0.24601	-0.34913
51081	1	119	18	60.112457	0.743945	0.622837	0.45081	-0.84013	-0.13581	0.93200	-1.21793
51083	6	433	51	37.976175	0.797751	1.284969	0.46623	-0.67636	0.42417	0.81937	-0.80360
51085	5	1076	81	9.275950	1.090130	1.954356	0.37248	2.15345	-1.34129	0.14348	-0.08062
51087	34	3689	358	24.420892	2.311475	5.542509	0.42334	2.33966	-0.79993	-1.61567	1.38475
51089	7	654	62	22.782669	3.281547	1.244606	0.43870	-0.83673	-0.20898	0.89123	0.77671
51091	0	17	2	0.078864	0.078864	0.512618	0.41906	-0.42384	-0.48882	1.65404	-1.13877
51093	2	346	26	27.078848	0.911598	1.241254	0.40024	0.67032	-0.36117	0.83108	0.13077
51095	4	501	39	14.117916	1.819051	3.170346	0.43292	3.00976	-1.01471	-0.65831	0.47154
51097	1	73	10	33.921569	1.236802	3.484163	0.40812	-0.46549	-0.63364	1.44328	-0.13158
51099	2	272	25	18.865679	2.071059	2.642385	0.37521	1.46167	-0.72573	-0.34561	-0.03336
51101	1	198	15	21.869770	0.829150	4.001217	0.39658	0.53099	-0.95974	0.73874	0.45612
51103	1	121	13	28.944411	0.804011	0.760785	0.51491	1.01965	-0.08228	0.69552	0.67359
51105	3	245	24	0.432405	0.309466	1.500699	0.48749	-0.90641	1.39728	0.68505	0.07257
51107	24	4182	330	6.689898	5.965247	7.919268	0.35694	4.53281	-1.54100	-1.30251	0.17378
51109	3	324	33	21.723183	0.526788	1.638896	0.43111	-0.03940	-0.63831	0.57790	-0.60400
51111	2	128	11	38.513616	1.354024	1.818044	0.45490	-0.86432	0.55362	1.06823	0.41979
51113	1	145	13	9.896166	2.140575	1.469649	0.40856	0.38423	-1.11034	0.21478	-0.39378
51115	0	80	4	11.404366	0.847181	1.498860	0.42891	0.66025	-1.23120	0.77658	-0.52613
51117	4	385	33	38.770846	1.392835	1.179741	0.46022	-0.49336	0.22824	0.71852	0.51226
51119	0	76	5	19.895288	0.362465	1.923077	0.47095	0.56256	-0.45083	0.58459	-0.68011
51121	5	797	59	3.790551	1.464803	5.464612	0.47267	1.40878	0.06127	-2.60910	0.28350
51125	1	154	13	15.507096	2.118380	0.851506	0.48474	0.61662	-0.40142	0.81161	-0.65093
51127	1	153	12	16.728569	0.661120	2.845045	0.36836	1.00412	-1.03398	0.87724	0.17711
51131	1	187	13	42.404338	4.032689	1.115100	0.48888	-0.23985	0.93817	-0.04911	2.34319
51133	2	120	11	26.633494	0.212089	1.093074	0.46994	0.84342	-0.55274	1.14133	0.01388
51135	1	187	23	40.731320	1.494436	1.062003	0.45169	-0.68706	0.88839	-0.03974	1.57478
51137	3	323	30	14.199606	1.163015	1.224837	0.42415	0.47905	-0.63437	-0.06033	0.12353
51139	2	274	19	2.614661	0.720542	1.035509	0.41423	-0.88216	-0.50990	0.22692	-0.72598
51141	1	172	13	6.605864	1.478848	1.118153	0.43436	-1.02078	-0.18193	1.28869	2.28601
51143	6	670	73	23.606770	1.175804	0.871326	0.41752	-0.74232	-0.46072	1.21682	-0.79179
51145	1	266	18	17.093444	0.607767	1.103812	0.42816	1.31198	-1.44032	0.59911	-0.83290
51147	2	227	29	34.837728	0.694726	2.596349	0.46873	-0.10733	1.24864	-0.41849	0.57962
51149	1	386	31	31.782007	5.141163	4.178897	0.39271	0.72808	-0.38692	-0.77857	-0.95357
